id,visit_date,visit_datetime,reserve_datetime,reserve_visitors
3440e0ea1b70a99b,12/24/2016,12/24/2016 19:00,12/24/2016 17:00,2
3440e0ea1b70a99b,12/24/2016,12/24/2016 19:00,12/24/2016 17:00,2
36429b5ca4407b3e,12/24/2016,12/24/2016 19:00,12/10/2016 17:00,2
36429b5ca4407b3e,12/24/2016,12/24/2016 19:00,12/24/2016 15:00,6
42c9aa6d617c5057,12/24/2016,12/24/2016 19:00,12/24/2016 0:00,2
42c9aa6d617c5057,12/24/2016,12/24/2016 19:00,12/16/2016 22:00,6
4beac252540f865e,12/24/2016,12/24/2016 19:00,12/24/2016 16:00,2
4beac252540f865e,12/24/2016,12/24/2016 19:00,12/20/2016 2:00,2
4beac252540f865e,12/24/2016,12/24/2016 19:00,12/4/2016 18:00,6
831658500aa7c846,12/24/2016,12/24/2016 19:00,12/24/2016 19:00,3
89e7328af22efe74,12/24/2016,12/24/2016 19:00,11/23/2016 21:00,2
965b2e0cf4119003,12/24/2016,12/24/2016 19:00,12/24/2016 14:00,2
db80363d35f10926,12/24/2016,12/24/2016 19:00,11/17/2016 21:00,5
db80363d35f10926,12/24/2016,12/24/2016 19:00,12/23/2016 17:00,2
db80363d35f10926,12/24/2016,12/24/2016 19:00,12/20/2016 11:00,2
e053c561f32acc28,12/24/2016,12/24/2016 19:00,12/19/2016 13:00,8
e053c561f32acc28,12/24/2016,12/24/2016 19:00,12/13/2016 21:00,2
e053c561f32acc28,12/24/2016,12/24/2016 19:00,12/23/2016 17:00,2
e053c561f32acc28,12/24/2016,12/24/2016 19:00,12/24/2016 18:00,3
f068442ebb6c246c,12/24/2016,12/24/2016 19:00,12/24/2016 17:00,3
fea5dc9594450608,12/24/2016,12/24/2016 19:00,12/7/2016 23:00,2
0a74a5408a0b8642,12/24/2016,12/24/2016 20:00,12/15/2016 21:00,2
0a74a5408a0b8642,12/24/2016,12/24/2016 20:00,11/9/2016 20:00,2
0a74a5408a0b8642,12/24/2016,12/24/2016 20:00,12/24/2016 1:00,2
0a74a5408a0b8642,12/24/2016,12/24/2016 20:00,12/24/2016 2:00,2
0a74a5408a0b8642,12/24/2016,12/24/2016 20:00,10/12/2016 23:00,2
0a74a5408a0b8642,12/24/2016,12/24/2016 20:00,12/15/2016 21:00,2
0a74a5408a0b8642,12/24/2016,12/24/2016 20:00,11/20/2016 18:00,2
0a74a5408a0b8642,12/24/2016,12/24/2016 20:00,11/20/2016 15:00,2
2fc478dc9f0a6b31,12/24/2016,12/24/2016 20:00,12/21/2016 13:00,2
2fc478dc9f0a6b31,12/24/2016,12/24/2016 20:00,12/22/2016 22:00,2
2fc478dc9f0a6b31,12/24/2016,12/24/2016 20:00,12/24/2016 19:00,2
3440e0ea1b70a99b,12/24/2016,12/24/2016 20:00,12/24/2016 17:00,2
3440e0ea1b70a99b,12/24/2016,12/24/2016 20:00,12/24/2016 18:00,2
36429b5ca4407b3e,12/24/2016,12/24/2016 20:00,12/23/2016 12:00,2
3cad29d1a23209d2,12/24/2016,12/24/2016 20:00,12/23/2016 10:00,2
40f6193ea3ed1b91,12/24/2016,12/24/2016 20:00,11/20/2016 20:00,2
40f6193ea3ed1b91,12/24/2016,12/24/2016 20:00,11/23/2016 17:00,2
40f6193ea3ed1b91,12/24/2016,12/24/2016 20:00,12/11/2016 18:00,2
42c9aa6d617c5057,12/24/2016,12/24/2016 20:00,12/24/2016 20:00,2
42c9aa6d617c5057,12/24/2016,12/24/2016 20:00,12/23/2016 23:00,2
42c9aa6d617c5057,12/24/2016,12/24/2016 20:00,12/24/2016 12:00,1
4beac252540f865e,12/24/2016,12/24/2016 20:00,12/20/2016 10:00,2
4beac252540f865e,12/24/2016,12/24/2016 20:00,12/16/2016 12:00,2
632ba66e1f75aa28,12/24/2016,12/24/2016 20:00,12/24/2016 15:00,2
632ba66e1f75aa28,12/24/2016,12/24/2016 20:00,12/24/2016 15:00,2
831658500aa7c846,12/24/2016,12/24/2016 20:00,12/24/2016 10:00,2
965b2e0cf4119003,12/24/2016,12/24/2016 20:00,12/20/2016 3:00,6
bb09595bab7d5cfb,12/24/2016,12/24/2016 20:00,12/22/2016 12:00,6
db80363d35f10926,12/24/2016,12/24/2016 20:00,12/16/2016 23:00,2
e053c561f32acc28,12/24/2016,12/24/2016 20:00,12/24/2016 16:00,3
e053c561f32acc28,12/24/2016,12/24/2016 20:00,12/2/2016 20:00,2
e053c561f32acc28,12/24/2016,12/24/2016 20:00,12/24/2016 16:00,3
e053c561f32acc28,12/24/2016,12/24/2016 20:00,12/23/2016 20:00,3
fc477473134e9ae5,12/24/2016,12/24/2016 20:00,12/24/2016 19:00,5
0a74a5408a0b8642,12/24/2016,12/24/2016 21:00,12/15/2016 21:00,2
0a74a5408a0b8642,12/24/2016,12/24/2016 21:00,12/11/2016 14:00,2
0a74a5408a0b8642,12/24/2016,12/24/2016 21:00,11/23/2016 1:00,2
0a74a5408a0b8642,12/24/2016,12/24/2016 21:00,12/4/2016 15:00,2
324f7c39a8410e7c,12/24/2016,12/24/2016 21:00,12/23/2016 22:00,2
324f7c39a8410e7c,12/24/2016,12/24/2016 21:00,12/24/2016 19:00,2
3cad29d1a23209d2,12/24/2016,12/24/2016 21:00,12/13/2016 21:00,2
40f6193ea3ed1b91,12/24/2016,12/24/2016 21:00,12/24/2016 1:00,2
89e7328af22efe74,12/24/2016,12/24/2016 21:00,12/8/2016 20:00,2
bf617aa68d5f1cfa,12/24/2016,12/24/2016 21:00,12/2/2016 12:00,2
bf617aa68d5f1cfa,12/24/2016,12/24/2016 21:00,11/11/2016 20:00,2
bf617aa68d5f1cfa,12/24/2016,12/24/2016 21:00,12/6/2016 20:00,2
2fc478dc9f0a6b31,12/24/2016,12/24/2016 22:00,12/18/2016 0:00,2
36429b5ca4407b3e,12/24/2016,12/24/2016 22:00,12/24/2016 16:00,2
36429b5ca4407b3e,12/24/2016,12/24/2016 22:00,12/22/2016 22:00,4
3cad29d1a23209d2,12/24/2016,12/24/2016 22:00,11/24/2016 14:00,2
632ba66e1f75aa28,12/24/2016,12/24/2016 22:00,12/24/2016 15:00,2
632ba66e1f75aa28,12/24/2016,12/24/2016 22:00,12/24/2016 15:00,2
e053c561f32acc28,12/24/2016,12/24/2016 22:00,12/22/2016 21:00,2
3cad29d1a23209d2,12/24/2016,12/24/2016 23:00,11/22/2016 14:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 0:00,11/14/2016 20:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 0:00,11/7/2016 22:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 0:00,12/15/2016 21:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 0:00,12/15/2016 21:00,2
1033310359ceeac1,12/25/2016,12/25/2016 8:00,11/24/2016 18:00,2
1033310359ceeac1,12/25/2016,12/25/2016 8:00,11/25/2016 23:00,2
1033310359ceeac1,12/25/2016,12/25/2016 8:00,11/19/2016 19:00,2
42c9aa6d617c5057,12/25/2016,12/25/2016 11:00,12/25/2016 11:00,2
42c9aa6d617c5057,12/25/2016,12/25/2016 11:00,12/22/2016 18:00,2
42c9aa6d617c5057,12/25/2016,12/25/2016 11:00,12/14/2016 12:00,3
42c9aa6d617c5057,12/25/2016,12/25/2016 11:00,12/22/2016 13:00,2
40f6193ea3ed1b91,12/25/2016,12/25/2016 12:00,12/25/2016 11:00,2
42c9aa6d617c5057,12/25/2016,12/25/2016 12:00,12/25/2016 12:00,2
89e7328af22efe74,12/25/2016,12/25/2016 12:00,12/11/2016 15:00,2
bf617aa68d5f1cfa,12/25/2016,12/25/2016 12:00,12/23/2016 20:00,2
40f6193ea3ed1b91,12/25/2016,12/25/2016 13:00,12/11/2016 18:00,4
42c9aa6d617c5057,12/25/2016,12/25/2016 13:00,12/2/2016 9:00,2
42c9aa6d617c5057,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,3
42c9aa6d617c5057,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,3
632ba66e1f75aa28,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,2
632ba66e1f75aa28,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,1
632ba66e1f75aa28,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,1
632ba66e1f75aa28,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,1
632ba66e1f75aa28,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,2
632ba66e1f75aa28,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,1
632ba66e1f75aa28,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,1
632ba66e1f75aa28,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,1
632ba66e1f75aa28,12/25/2016,12/25/2016 13:00,12/2/2016 18:00,2
632ba66e1f75aa28,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,1
632ba66e1f75aa28,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,1
965b2e0cf4119003,12/25/2016,12/25/2016 13:00,12/25/2016 13:00,4
f068442ebb6c246c,12/25/2016,12/25/2016 13:00,1/5/2016 11:00,6
0a74a5408a0b8642,12/25/2016,12/25/2016 16:00,12/25/2016 8:00,2
2fc478dc9f0a6b31,12/25/2016,12/25/2016 16:00,12/24/2016 18:00,2
632ba66e1f75aa28,12/25/2016,12/25/2016 16:00,12/25/2016 16:00,2
89e7328af22efe74,12/25/2016,12/25/2016 16:00,12/22/2016 16:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 17:00,12/25/2016 8:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 17:00,12/21/2016 13:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 17:00,12/25/2016 8:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 17:00,11/9/2016 13:00,4
0a74a5408a0b8642,12/25/2016,12/25/2016 17:00,12/25/2016 8:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 17:00,12/25/2016 8:00,6
1033310359ceeac1,12/25/2016,12/25/2016 17:00,12/19/2016 20:00,2
2fc478dc9f0a6b31,12/25/2016,12/25/2016 17:00,12/25/2016 13:00,2
2fc478dc9f0a6b31,12/25/2016,12/25/2016 17:00,12/24/2016 17:00,2
40f6193ea3ed1b91,12/25/2016,12/25/2016 17:00,12/24/2016 16:00,2
42c9aa6d617c5057,12/25/2016,12/25/2016 17:00,12/25/2016 16:00,2
89e7328af22efe74,12/25/2016,12/25/2016 17:00,12/22/2016 0:00,2
e053c561f32acc28,12/25/2016,12/25/2016 17:00,12/12/2016 16:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 18:00,12/4/2016 15:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 18:00,11/25/2016 21:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 18:00,12/12/2016 21:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 18:00,12/12/2016 12:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 18:00,12/25/2016 8:00,2
1033310359ceeac1,12/25/2016,12/25/2016 18:00,12/20/2016 18:00,2
1033310359ceeac1,12/25/2016,12/25/2016 18:00,11/28/2016 17:00,2
3440e0ea1b70a99b,12/25/2016,12/25/2016 18:00,12/25/2016 16:00,5
3440e0ea1b70a99b,12/25/2016,12/25/2016 18:00,12/25/2016 16:00,2
3440e0ea1b70a99b,12/25/2016,12/25/2016 18:00,12/25/2016 16:00,2
36429b5ca4407b3e,12/25/2016,12/25/2016 18:00,12/20/2016 23:00,3
36429b5ca4407b3e,12/25/2016,12/25/2016 18:00,12/24/2016 19:00,4
36429b5ca4407b3e,12/25/2016,12/25/2016 18:00,12/21/2016 20:00,2
40f6193ea3ed1b91,12/25/2016,12/25/2016 18:00,11/6/2016 19:00,2
40f6193ea3ed1b91,12/25/2016,12/25/2016 18:00,12/23/2016 13:00,2
42c9aa6d617c5057,12/25/2016,12/25/2016 18:00,12/17/2016 20:00,3
42c9aa6d617c5057,12/25/2016,12/25/2016 18:00,12/21/2016 12:00,2
42c9aa6d617c5057,12/25/2016,12/25/2016 18:00,12/25/2016 17:00,2
89e7328af22efe74,12/25/2016,12/25/2016 18:00,11/30/2016 23:00,2
89e7328af22efe74,12/25/2016,12/25/2016 18:00,11/28/2016 22:00,2
965b2e0cf4119003,12/25/2016,12/25/2016 18:00,12/24/2016 17:00,3
bb09595bab7d5cfb,12/25/2016,12/25/2016 18:00,12/21/2016 17:00,7
bf617aa68d5f1cfa,12/25/2016,12/25/2016 18:00,12/18/2016 21:00,3
bf617aa68d5f1cfa,12/25/2016,12/25/2016 18:00,12/23/2016 22:00,2
e053c561f32acc28,12/25/2016,12/25/2016 18:00,12/25/2016 17:00,2
e053c561f32acc28,12/25/2016,12/25/2016 18:00,12/24/2016 22:00,3
f068442ebb6c246c,12/25/2016,12/25/2016 18:00,12/22/2016 16:00,4
fea5dc9594450608,12/25/2016,12/25/2016 18:00,12/24/2016 21:00,3
0a74a5408a0b8642,12/25/2016,12/25/2016 19:00,12/25/2016 16:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 19:00,12/4/2016 15:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 19:00,12/25/2016 8:00,2
2fc478dc9f0a6b31,12/25/2016,12/25/2016 19:00,12/25/2016 18:00,2
2fc478dc9f0a6b31,12/25/2016,12/25/2016 19:00,12/23/2016 23:00,2
2fc478dc9f0a6b31,12/25/2016,12/25/2016 19:00,12/25/2016 12:00,2
3440e0ea1b70a99b,12/25/2016,12/25/2016 19:00,12/25/2016 16:00,2
36429b5ca4407b3e,12/25/2016,12/25/2016 19:00,12/22/2016 23:00,2
36429b5ca4407b3e,12/25/2016,12/25/2016 19:00,12/24/2016 0:00,3
42c9aa6d617c5057,12/25/2016,12/25/2016 19:00,12/25/2016 19:00,2
42c9aa6d617c5057,12/25/2016,12/25/2016 19:00,12/25/2016 17:00,3
bb09595bab7d5cfb,12/25/2016,12/25/2016 19:00,12/21/2016 23:00,3
bcce1ea4350b7b72,12/25/2016,12/25/2016 19:00,12/23/2016 16:00,2
bf617aa68d5f1cfa,12/25/2016,12/25/2016 19:00,12/13/2016 15:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 20:00,12/4/2016 15:00,4
0a74a5408a0b8642,12/25/2016,12/25/2016 20:00,12/21/2016 15:00,2
324f7c39a8410e7c,12/25/2016,12/25/2016 20:00,12/24/2016 17:00,2
36429b5ca4407b3e,12/25/2016,12/25/2016 20:00,12/24/2016 21:00,2
3cad29d1a23209d2,12/25/2016,12/25/2016 20:00,10/30/2016 22:00,2
3cad29d1a23209d2,12/25/2016,12/25/2016 20:00,12/24/2016 23:00,2
40f6193ea3ed1b91,12/25/2016,12/25/2016 20:00,11/20/2016 20:00,1
40f6193ea3ed1b91,12/25/2016,12/25/2016 20:00,12/8/2016 9:00,2
42c9aa6d617c5057,12/25/2016,12/25/2016 20:00,12/24/2016 0:00,2
42c9aa6d617c5057,12/25/2016,12/25/2016 20:00,12/18/2016 20:00,2
89e7328af22efe74,12/25/2016,12/25/2016 20:00,12/16/2016 21:00,2
89e7328af22efe74,12/25/2016,12/25/2016 20:00,11/28/2016 1:00,2
e053c561f32acc28,12/25/2016,12/25/2016 20:00,12/24/2016 20:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 21:00,12/25/2016 19:00,2
0a74a5408a0b8642,12/25/2016,12/25/2016 21:00,12/25/2016 8:00,2
36429b5ca4407b3e,12/25/2016,12/25/2016 21:00,12/25/2016 1:00,2
3cad29d1a23209d2,12/25/2016,12/25/2016 21:00,12/15/2016 12:00,2
3cad29d1a23209d2,12/25/2016,12/25/2016 21:00,12/18/2016 16:00,2
bb09595bab7d5cfb,12/25/2016,12/25/2016 21:00,12/23/2016 20:00,10
e053c561f32acc28,12/25/2016,12/25/2016 21:00,12/24/2016 15:00,2
e053c561f32acc28,12/25/2016,12/25/2016 21:00,12/25/2016 18:00,2
e053c561f32acc28,12/25/2016,12/25/2016 21:00,12/25/2016 17:00,5
e053c561f32acc28,12/25/2016,12/25/2016 21:00,12/24/2016 23:00,2
fc477473134e9ae5,12/25/2016,12/25/2016 21:00,12/22/2016 23:00,2
1033310359ceeac1,12/25/2016,12/25/2016 22:00,12/25/2016 22:00,2
2fc478dc9f0a6b31,12/25/2016,12/25/2016 22:00,12/25/2016 22:00,2
fc477473134e9ae5,12/26/2016,12/26/2016 0:00,12/25/2016 23:00,4
89e7328af22efe74,12/26/2016,12/26/2016 12:00,12/23/2016 21:00,3
89e7328af22efe74,12/26/2016,12/26/2016 12:00,12/24/2016 14:00,10
40f6193ea3ed1b91,12/26/2016,12/26/2016 14:00,12/2/2016 14:00,18
965b2e0cf4119003,12/26/2016,12/26/2016 15:00,12/25/2016 17:00,2
965b2e0cf4119003,12/26/2016,12/26/2016 15:00,12/18/2016 20:00,2
1033310359ceeac1,12/26/2016,12/26/2016 16:00,11/20/2016 18:00,2
42c9aa6d617c5057,12/26/2016,12/26/2016 16:00,12/25/2016 18:00,5
0a74a5408a0b8642,12/26/2016,12/26/2016 17:00,12/23/2016 21:00,2
0a74a5408a0b8642,12/26/2016,12/26/2016 17:00,12/24/2016 17:00,3
0a74a5408a0b8642,12/26/2016,12/26/2016 17:00,12/26/2016 15:00,2
0a74a5408a0b8642,12/26/2016,12/26/2016 17:00,12/10/2016 12:00,2
0a74a5408a0b8642,12/26/2016,12/26/2016 17:00,12/26/2016 15:00,2
0a74a5408a0b8642,12/26/2016,12/26/2016 17:00,12/24/2016 17:00,4
24b9b2a020826ede,12/26/2016,12/26/2016 17:00,11/24/2016 10:00,6
24b9b2a020826ede,12/26/2016,12/26/2016 17:00,12/15/2016 23:00,3
24b9b2a020826ede,12/26/2016,12/26/2016 17:00,12/13/2016 13:00,8
24b9b2a020826ede,12/26/2016,12/26/2016 17:00,11/18/2016 18:00,18
24b9b2a020826ede,12/26/2016,12/26/2016 17:00,12/23/2016 13:00,4
24b9b2a020826ede,12/26/2016,12/26/2016 17:00,11/18/2016 20:00,9
36429b5ca4407b3e,12/26/2016,12/26/2016 17:00,12/25/2016 0:00,2
42c9aa6d617c5057,12/26/2016,12/26/2016 17:00,12/26/2016 17:00,2
965b2e0cf4119003,12/26/2016,12/26/2016 17:00,12/4/2016 13:00,2
0a74a5408a0b8642,12/26/2016,12/26/2016 18:00,12/25/2016 13:00,3
1033310359ceeac1,12/26/2016,12/26/2016 18:00,12/6/2016 19:00,2
1033310359ceeac1,12/26/2016,12/26/2016 18:00,12/4/2016 19:00,9
3440e0ea1b70a99b,12/26/2016,12/26/2016 18:00,12/26/2016 17:00,17
36429b5ca4407b3e,12/26/2016,12/26/2016 18:00,12/26/2016 17:00,5
36429b5ca4407b3e,12/26/2016,12/26/2016 18:00,12/15/2016 17:00,2
36429b5ca4407b3e,12/26/2016,12/26/2016 18:00,12/25/2016 23:00,2
36429b5ca4407b3e,12/26/2016,12/26/2016 18:00,12/22/2016 12:00,7
3cad29d1a23209d2,12/26/2016,12/26/2016 18:00,12/1/2016 15:00,10
40f6193ea3ed1b91,12/26/2016,12/26/2016 18:00,12/13/2016 13:00,2
4beac252540f865e,12/26/2016,12/26/2016 18:00,12/22/2016 23:00,2
4beac252540f865e,12/26/2016,12/26/2016 18:00,12/14/2016 17:00,8
4beac252540f865e,12/26/2016,12/26/2016 18:00,12/20/2016 18:00,2
4beac252540f865e,12/26/2016,12/26/2016 18:00,11/30/2016 16:00,3
bb09595bab7d5cfb,12/26/2016,12/26/2016 18:00,12/21/2016 22:00,4
d500b48a8735fbd3,12/26/2016,12/26/2016 18:00,12/26/2016 13:00,2
db80363d35f10926,12/26/2016,12/26/2016 18:00,12/6/2016 17:00,18
0a74a5408a0b8642,12/26/2016,12/26/2016 19:00,12/25/2016 13:00,2
1033310359ceeac1,12/26/2016,12/26/2016 19:00,12/14/2016 21:00,7
2fc478dc9f0a6b31,12/26/2016,12/26/2016 19:00,12/15/2016 17:00,7
2fc478dc9f0a6b31,12/26/2016,12/26/2016 19:00,12/25/2016 19:00,2
3440e0ea1b70a99b,12/26/2016,12/26/2016 19:00,12/26/2016 17:00,2
36429b5ca4407b3e,12/26/2016,12/26/2016 19:00,12/16/2016 22:00,2
42c9aa6d617c5057,12/26/2016,12/26/2016 19:00,12/26/2016 11:00,3
42c9aa6d617c5057,12/26/2016,12/26/2016 19:00,12/14/2016 9:00,11
4beac252540f865e,12/26/2016,12/26/2016 19:00,12/25/2016 22:00,5
55c3627912b9c849,12/26/2016,12/26/2016 19:00,12/12/2016 19:00,2
965b2e0cf4119003,12/26/2016,12/26/2016 19:00,12/26/2016 19:00,2
965b2e0cf4119003,12/26/2016,12/26/2016 19:00,12/25/2016 14:00,3
965b2e0cf4119003,12/26/2016,12/26/2016 19:00,12/25/2016 13:00,3
bb09595bab7d5cfb,12/26/2016,12/26/2016 19:00,12/26/2016 17:00,8
e89735e80d614a7e,12/26/2016,12/26/2016 19:00,12/22/2016 11:00,4
e89735e80d614a7e,12/26/2016,12/26/2016 19:00,12/22/2016 11:00,15
e89735e80d614a7e,12/26/2016,12/26/2016 19:00,12/22/2016 11:00,7
fea5dc9594450608,12/26/2016,12/26/2016 19:00,10/25/2016 21:00,6
0a74a5408a0b8642,12/26/2016,12/26/2016 20:00,12/26/2016 15:00,2
0a74a5408a0b8642,12/26/2016,12/26/2016 20:00,12/21/2016 13:00,2
0a74a5408a0b8642,12/26/2016,12/26/2016 20:00,12/26/2016 18:00,5
0a74a5408a0b8642,12/26/2016,12/26/2016 20:00,12/25/2016 13:00,2
0a74a5408a0b8642,12/26/2016,12/26/2016 20:00,12/26/2016 15:00,2
1d1e8860ae04f8e9,12/26/2016,12/26/2016 20:00,12/22/2016 21:00,4
2fc478dc9f0a6b31,12/26/2016,12/26/2016 20:00,12/22/2016 22:00,2
2fc478dc9f0a6b31,12/26/2016,12/26/2016 20:00,12/21/2016 21:00,2
36429b5ca4407b3e,12/26/2016,12/26/2016 20:00,12/22/2016 12:00,2
3cad29d1a23209d2,12/26/2016,12/26/2016 20:00,12/26/2016 10:00,2
42c9aa6d617c5057,12/26/2016,12/26/2016 20:00,12/25/2016 19:00,2
bb09595bab7d5cfb,12/26/2016,12/26/2016 20:00,12/26/2016 19:00,5
bb09595bab7d5cfb,12/26/2016,12/26/2016 20:00,12/26/2016 15:00,2
db80363d35f10926,12/26/2016,12/26/2016 20:00,12/21/2016 19:00,6
db80363d35f10926,12/26/2016,12/26/2016 20:00,12/22/2016 18:00,2
f068442ebb6c246c,12/26/2016,12/26/2016 20:00,12/26/2016 19:00,3
fc477473134e9ae5,12/26/2016,12/26/2016 20:00,12/26/2016 0:00,2
0a74a5408a0b8642,12/26/2016,12/26/2016 21:00,12/26/2016 15:00,3
0a74a5408a0b8642,12/26/2016,12/26/2016 21:00,12/24/2016 17:00,2
2fc478dc9f0a6b31,12/26/2016,12/26/2016 21:00,12/25/2016 17:00,2
3440e0ea1b70a99b,12/26/2016,12/26/2016 21:00,12/26/2016 17:00,2
36429b5ca4407b3e,12/26/2016,12/26/2016 21:00,12/22/2016 15:00,6
42c9aa6d617c5057,12/26/2016,12/26/2016 21:00,12/26/2016 20:00,3
fc477473134e9ae5,12/26/2016,12/26/2016 21:00,12/26/2016 20:00,6
3cad29d1a23209d2,12/26/2016,12/26/2016 23:00,12/16/2016 10:00,3
89e7328af22efe74,12/27/2016,12/27/2016 12:00,12/15/2016 16:00,6
3cad29d1a23209d2,12/27/2016,12/27/2016 16:00,11/7/2016 15:00,12
0a74a5408a0b8642,12/27/2016,12/27/2016 17:00,12/27/2016 15:00,6
0a74a5408a0b8642,12/27/2016,12/27/2016 17:00,12/27/2016 15:00,3
0a74a5408a0b8642,12/27/2016,12/27/2016 17:00,12/27/2016 15:00,4
1033310359ceeac1,12/27/2016,12/27/2016 17:00,12/6/2016 17:00,2
24b9b2a020826ede,12/27/2016,12/27/2016 17:00,11/16/2016 18:00,40
24b9b2a020826ede,12/27/2016,12/27/2016 17:00,11/30/2016 15:00,3
24b9b2a020826ede,12/27/2016,12/27/2016 17:00,12/11/2016 12:00,4
2fc478dc9f0a6b31,12/27/2016,12/27/2016 17:00,12/22/2016 16:00,4
0a74a5408a0b8642,12/27/2016,12/27/2016 18:00,12/25/2016 21:00,8
1033310359ceeac1,12/27/2016,12/27/2016 18:00,12/26/2016 13:00,2
1033310359ceeac1,12/27/2016,12/27/2016 18:00,12/5/2016 18:00,2
1033310359ceeac1,12/27/2016,12/27/2016 18:00,12/16/2016 17:00,4
1033310359ceeac1,12/27/2016,12/27/2016 18:00,12/10/2016 19:00,2
2fc478dc9f0a6b31,12/27/2016,12/27/2016 18:00,12/24/2016 17:00,4
2fc478dc9f0a6b31,12/27/2016,12/27/2016 18:00,12/14/2016 8:00,2
36429b5ca4407b3e,12/27/2016,12/27/2016 18:00,12/12/2016 18:00,35
4beac252540f865e,12/27/2016,12/27/2016 18:00,12/6/2016 22:00,12
4beac252540f865e,12/27/2016,12/27/2016 18:00,12/5/2016 22:00,7
4beac252540f865e,12/27/2016,12/27/2016 18:00,12/26/2016 16:00,3
4beac252540f865e,12/27/2016,12/27/2016 18:00,12/20/2016 22:00,4
55c3627912b9c849,12/27/2016,12/27/2016 18:00,12/23/2016 17:00,2
55c3627912b9c849,12/27/2016,12/27/2016 18:00,12/26/2016 13:00,3
965b2e0cf4119003,12/27/2016,12/27/2016 18:00,12/21/2016 18:00,6
db80363d35f10926,12/27/2016,12/27/2016 18:00,12/26/2016 22:00,3
db80363d35f10926,12/27/2016,12/27/2016 18:00,12/26/2016 18:00,2
e053c561f32acc28,12/27/2016,12/27/2016 18:00,12/24/2016 13:00,2
e053c561f32acc28,12/27/2016,12/27/2016 18:00,12/26/2016 13:00,2
f068442ebb6c246c,12/27/2016,12/27/2016 18:00,12/27/2016 15:00,2
0a74a5408a0b8642,12/27/2016,12/27/2016 19:00,12/25/2016 13:00,4
1033310359ceeac1,12/27/2016,12/27/2016 19:00,12/20/2016 21:00,2
1033310359ceeac1,12/27/2016,12/27/2016 19:00,12/15/2016 0:00,6
55c3627912b9c849,12/27/2016,12/27/2016 19:00,12/26/2016 22:00,2
55c3627912b9c849,12/27/2016,12/27/2016 19:00,12/27/2016 16:00,2
db80363d35f10926,12/27/2016,12/27/2016 19:00,12/26/2016 18:00,7
e89735e80d614a7e,12/27/2016,12/27/2016 19:00,12/22/2016 11:00,9
e89735e80d614a7e,12/27/2016,12/27/2016 19:00,12/22/2016 11:00,10
f068442ebb6c246c,12/27/2016,12/27/2016 19:00,12/20/2016 14:00,4
0a74a5408a0b8642,12/27/2016,12/27/2016 20:00,11/24/2016 18:00,2
0a74a5408a0b8642,12/27/2016,12/27/2016 20:00,12/25/2016 13:00,8
0a74a5408a0b8642,12/27/2016,12/27/2016 20:00,12/14/2016 20:00,2
0a74a5408a0b8642,12/27/2016,12/27/2016 20:00,12/25/2016 21:00,8
0a74a5408a0b8642,12/27/2016,12/27/2016 20:00,12/27/2016 15:00,3
2fc478dc9f0a6b31,12/27/2016,12/27/2016 20:00,12/27/2016 16:00,2
965b2e0cf4119003,12/27/2016,12/27/2016 20:00,12/21/2016 13:00,7
965b2e0cf4119003,12/27/2016,12/27/2016 20:00,12/27/2016 18:00,2
965b2e0cf4119003,12/27/2016,12/27/2016 20:00,12/23/2016 18:00,8
0a74a5408a0b8642,12/27/2016,12/27/2016 21:00,12/27/2016 15:00,2
2fc478dc9f0a6b31,12/27/2016,12/27/2016 21:00,12/25/2016 18:00,2
324f7c39a8410e7c,12/27/2016,12/27/2016 21:00,12/27/2016 19:00,4
324f7c39a8410e7c,12/27/2016,12/27/2016 21:00,12/20/2016 17:00,4
4beac252540f865e,12/27/2016,12/27/2016 21:00,12/13/2016 21:00,2
